League,Season,Date,HomeTeam,AwayTeam,Predicted,Actual,Correct,HomeProb,DrawProb,AwayProb,Confidence,MarketHome,MarketDraw,MarketAway,MLHome,MLDraw,MLAway,PoissonHome,PoissonDraw,PoissonAway,LambdaHome,LambdaAway
SP1,2010/11,03/01/11,Zaragoza,Real Sociedad,H,H,1,0.39771056964694307,0.2816896354612873,0.3205997948917696,0.39771056964694307,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4003929544933435,0.27953781471661876,0.3200692307900378,0.5009823862333588,0.19884453679154684,0.30017307697509443,1.9392038995668552,2.491961227237578
E0,2010/11,04/01/11,Blackpool,Birmingham,A,A,1,0.312178639785554,0.3028394271747377,0.3849819330397084,0.3849819330397084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31129719422106317,0.30156884775146287,0.38713395802747397,0.278242985552658,0.25392211937865716,0.4678348950686849,1.711063673056502,1.277455186733234
E0,2010/11,04/01/11,Fulham,West Bromwich Albion,H,H,1,0.36578355413123836,0.3035811871004034,0.33063525876835825,0.36578355413123836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3671356466644844,0.302341514340698,0.3305228389948176,0.41783911666121104,0.25585378585174495,0.326307097487044,1.419164545924825,1.6291899744255531
E0,2010/11,04/01/11,Manchester United,Stoke,A,H,0,0.2508911181542079,0.28369860236990735,0.4654102794758848,0.4654102794758848,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24745602585507762,0.2816304885797646,0.4709134855651578,0.1186400646376941,0.2040762214494114,0.6772837139128944,2.1307897437731813,0.7840007460792582
E0,2010/11,05/01/11,Arsenal,Manchester City,H,D,0,0.40186648496466887,0.2909402088873263,0.3071933061480049,0.40186648496466887,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40472203294930786,0.289173828702076,0.30610413834861616,0.5118050823732696,0.22293457175519,0.2652603458715405,1.487873519158626,2.1047243102023865
E0,2010/11,05/01/11,Aston Villa,Sunderland,A,A,1,0.31002950294766557,0.30834509423622103,0.3816254028161133,0.3816254028161133,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30905851001492946,0.30730391760717474,0.3836375723778959,0.2726462750373235,0.2682597940179367,0.45909393094473966,1.5692223106858287,1.1598775242072643
E0,2010/11,05/01/11,Blackburn,Liverpool,A,H,0,0.24992567393524232,0.3043975752843493,0.44567675078040836,0.44567675078040836,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2464503547936552,0.30319191869897494,0.4503577265073699,0.11612588698413798,0.2579797967474373,0.6258943162684245,1.608226515354789,0.5495134862224739
E0,2010/11,05/01/11,Bolton,Wigan,A,D,0,0.2606820419413068,0.299392640413151,0.43992531764554227,0.43992531764554227,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25765490479997233,0.29797844487481007,0.4443666503252176,0.14413726199993082,0.24494611218702514,0.6109166258130441,1.7622345590219872,0.7373233680029082
E0,2010/11,05/01/11,Everton,Tottenham Hotspur,H,H,1,0.4505538366889423,0.28936160212847895,0.2600845611825789,0.4505538366889423,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4554380243287593,0.28752944666161,0.25703252900963075,0.6385950608218982,0.2188236166540249,0.1425813225240768,0.8577535246260743,2.0282920567200207
E0,2010/11,05/01/11,Newcastle United,West Ham United,A,H,0,0.2945373661684366,0.28998675557320697,0.41547587825835647,0.41547587825835647,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29292086753656593,0.28818064816653505,0.4188984842968991,0.2323021688414148,0.2204516204163375,0.5472462107422477,2.1362079320763665,1.3522504680697092
E0,2010/11,05/01/11,Wolverhampton Wanderers,Chelsea,H,H,1,0.40530085064005006,0.2968094255762401,0.2978897237837099,0.40530085064005006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4082994971944966,0.2952875960863612,0.2964129067191422,0.5207487429862415,0.23821899021590295,0.2410322667978556,1.2468263203326329,1.9084450062282152
I1,2010/11,06/01/11,Bologna,Fiorentina,D,D,1,0.30957456926558247,0.34712134033507097,0.3433040903993466,0.34712134033507097,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3085846207627595,0.34769584062681,0.3437195386104305,0.27146155190689875,0.36923960156702507,0.3592988465260762,0.8835588287045539,0.7294125241076933
I1,2010/11,06/01/11,Brescia,Cesena,A,A,1,0.2731145890696633,0.34824210051721244,0.3786433104131243,0.3786433104131243,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2706054747253437,0.348863299149874,0.38053122612478224,0.1765136868133592,0.3721582478746851,0.45132806531195563,0.9712839988575255,0.5001955355487012
I1,2010/11,06/01/11,Cagliari,AC Milan,H,A,0,0.34811012173979383,0.30989721090199907,0.3419926673582072,0.34811012173979383,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3487258212567297,0.3089207058006934,0.3423534729425769,0.37181455314182416,0.27230176450173366,0.35588368235644224,1.3681292887076182,1.4031017945821795
I1,2010/11,06/01/11,Genoa,Lazio,H,D,0,0.39090324613965166,0.3318728658010315,0.2772238880593169,0.39090324613965166,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3933019925065816,0.33181201298718555,0.27488599450623286,0.48325498126645394,0.32953003246796386,0.18721498626558222,0.623075262366576,1.1726740270058955
I1,2010/11,06/01/11,Inter Milan,Napoli,A,H,0,0.31397301046637655,0.30604282687044615,0.3799841626631774,0.3799841626631774,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31316633034692,0.30490572243449243,0.3819279472185875,0.28291582586729996,0.26226430608623114,0.45481986804646884,1.6186360558993604,1.2341083352390414
I1,2010/11,06/01/11,Juventus,Parma,A,A,1,0.24540312972424688,0.25060827956756554,0.5039885907081877,0.5039885907081877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2417393712405349,0.24716140232732514,0.5110992264321399,0.10434842810133726,0.1179035058183129,0.7777480660803499,3.8,1.5107238561531036
I1,2010/11,06/01/11,Lecce,Bari,A,A,1,0.25719513270917627,0.2857630622616614,0.4570418050291623,0.4570418050291623,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2540227076831697,0.2837809676336751,0.4621963246831552,0.1350567692079243,0.20945241908418782,0.6554908117078879,2.1192833632267076,0.8642817014350916
I1,2010/11,06/01/11,Palermo,Sampdoria,A,H,0,0.2786242067598199,0.28885929196997956,0.43251650127020064,0.43251650127020064,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2763446598192568,0.28700620691317313,0.43664913326757004,0.19086164954814214,0.21751551728293284,0.591622833168925,2.1374278052076137,1.1528133630962403
I1,2010/11,06/01/11,AS Roma,Catania,A,H,0,0.21996159407614693,0.2718738396395042,0.508164566284349,0.508164566284349,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21523777160709748,0.26931302740226126,0.5154492009906413,0.038094429017743736,0.1732825685056532,0.7886230024766031,2.0301006092083185,0.28463497660772097
I1,2010/11,06/01/11,Udinese,Chievo,A,H,0,0.2992336967567036,0.2924858816838846,0.4082804215594118,0.4082804215594118,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2978128785660107,0.29078390453182423,0.411403216902165,0.2445321964150267,0.2269597613295607,0.5285080422554126,2.050790025895589,1.3546956540675192
SP1,2010/11,08/01/11,La Coruna,Barcelona,H,A,0,0.38678551615955536,0.33376858481161825,0.27944589902882633,0.38678551615955536,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38901269044398135,0.33378672028988016,0.27720058926613855,0.4725317261099533,0.3344668007247004,0.19300147316534633,0.6275019772703703,1.1425584466097198
SP1,2010/11,08/01/11,Malaga,Athletic Bilbao,H,D,0,0.39663189222271233,0.2847067473145142,0.3186613604627735,0.39663189222271233,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39926933217643645,0.28268063956373,0.3180500282598335,0.4981733304410912,0.206701598909325,0.2951250706495837,1.8075299294291416,2.3495225725838886
SP1,2010/11,08/01/11,Real Sociedad,Sevilla,A,A,1,0.3073050257833897,0.31495472014635867,0.3777402540702517,0.3777402540702517,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3062205129688087,0.3141889445969014,0.3795905424342899,0.2655512824220217,0.2854723614922534,0.4489763560857249,1.4213835476430092,1.0368258319086578
I1,2010/11,09/01/11,Bari,Bologna,H,A,0,0.340052513973272,0.3321453827989778,0.3278021032277503,0.340052513973272,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3403324798332694,0.33209588486004626,0.3275716353066843,0.35083119958317355,0.3302397121501157,0.31892908826671085,0.9608613130472662,1.021560629610636
I1,2010/11,09/01/11,Catania,Inter Milan,A,A,1,0.29352422948874357,0.34287590467715207,0.3635998658341045,0.3635998658341045,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2918655168285523,0.34327351181647786,0.3648609713549699,0.22966379207138066,0.35818377954119457,0.4121524283874247,0.9893820219098524,0.6646020533833759
I1,2010/11,09/01/11,Cesena,Genoa,H,D,0,0.3985204653697282,0.33738322416239763,0.2640963104678741,0.3985204653697282,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4012365958712447,0.33755196961360867,0.2612114345151466,0.5030914896781118,0.3438799240340217,0.15302858628786656,0.4867308159405061,1.1111378218893384
I1,2010/11,09/01/11,Chievo,Palermo,A,D,0,0.3369711497511263,0.306678656190941,0.3563501940579328,0.3563501940579328,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33712272543520094,0.30556804464334125,0.35730922992145775,0.3428068135880024,0.26392011160835316,0.3932730748036444,1.5134717647430689,1.4001352779630065
I1,2010/11,09/01/11,Fiorentina,Brescia,A,H,0,0.23192698622576302,0.3120539187526478,0.45601909502158916,0.45601909502158916,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22770172176294762,0.3111672764784526,0.46113100175859983,0.069254304407369,0.2779181911961315,0.6528275043964994,1.4038018292379952,0.2908834701814711
I1,2010/11,09/01/11,Lazio,Lecce,A,A,1,0.21430059776207752,0.2307887835706101,0.5549106186673125,0.5549106186673125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2093409004466085,0.22651609399716327,0.5641430055562282,0.023352251116521255,0.06629023499290825,0.9103575138905705,3.8,0.6019979702027842
I1,2010/11,09/01/11,AC Milan,Udinese,A,D,0,0.23085672746074964,0.2651776843918938,0.5039655881473566,0.5039655881473566,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22658686888272533,0.2623378656860005,0.5110752654312741,0.06646717220681334,0.1558446642150013,0.7776881635781854,2.480078995577096,0.6120491981926431
I1,2010/11,09/01/11,Napoli,Juventus,H,H,1,0.3565279612947252,0.3259689884027134,0.31750305030256154,0.3565279612947252,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35749440412644984,0.32566214069727084,0.3168434551762793,0.3937360103161246,0.31415535174317716,0.29210863794069836,0.970460870255728,1.170429022154363
I1,2010/11,09/01/11,Parma,Cagliari,D,A,0,0.2599502299938559,0.38828884654673573,0.35176092345940846,0.38828884654673573,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2568926006880443,0.3905786595972941,0.3525287397146616,0.14223150172011081,0.4764466489932353,0.3813218492866539,0.6523899890436129,0.2999071098438127
I1,2010/11,09/01/11,Sampdoria,AS Roma,A,H,0,0.25283281776011773,0.29963950079338936,0.447527681446493,0.447527681446493,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.24947862961123377,0.298235591104225,0.45228577928454133,0.12369657402808437,0.2455889777605624,0.6307144482113533,1.721273168549896,0.6285452874934053
SP1,2010/11,09/01/11,Espanol,Zaragoza,A,H,0,0.30275688231134673,0.34218886268856025,0.355054255000093,0.355054255000093,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30148286351876397,0.34255784307836135,0.3559592934028747,0.25370715879690986,0.3563946076959035,0.38989823350718666,0.970774006859652,0.7265488129698606
SP1,2010/11,09/01/11,Levante,Valencia,H,A,0,0.4376749773885949,0.2876829137432109,0.27464210886819423,0.4376749773885949,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4420225458908974,0.2857808129269558,0.27219664118214676,0.6050563647272436,0.21445203231738952,0.1804916029553669,1.1157198422266823,2.1618031744833806
SP1,2010/11,09/01/11,Mallorca,Almeria,A,H,0,0.26782992727275035,0.35280651045611255,0.3793635622711371,0.3793635622711371,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2651006186868927,0.3536178928362283,0.3812814884768789,0.1627515467172318,0.3840447320905708,0.4532037211921974,0.9319256327921548,0.44536442891642986
SP1,2010/11,09/01/11,Osasuna,Getafe,A,D,0,0.3119835335880383,0.33242101014146963,0.35559545627049216,0.35559545627049216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.311093958598651,0.332382996675142,0.35652304472620705,0.2777348964966274,0.3309574916878549,0.3913076118155176,1.0814576752797773,0.8664578028108522
SP1,2010/11,09/01/11,Real Madrid,Villarreal,A,H,0,0.24340757531831445,0.28371854090435855,0.47287388377732703,0.47287388377732703,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2396606687343553,0.2816512578864846,0.4786880733791601,0.09915167183588827,0.20412814471621143,0.6967201834479003,2.055072499531829,0.6476969117653882
SP1,2010/11,09/01/11,Santander,Sp Gijon,A,D,0,0.2553670254866542,0.34866597838708296,0.39596699612626296,0.39596699612626296,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25211842932637585,0.3493048385976558,0.39857673207596833,0.1302960733159397,0.3732620964941396,0.4964418301899208,0.9913565613803282,0.37469333343569966
SP1,2010/11,10/01/11,Hercules,Atletico Madrid,H,H,1,0.36647139303957854,0.2928790758213273,0.34064953113909413,0.36647139303957854,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3678521455273388,0.29119348175832704,0.34095437271433415,0.419630363818347,0.22798370439581755,0.35238593178583544,1.7669342138224726,1.9354864418822233
E0,2010/11,12/01/11,Blackpool,Liverpool,A,H,0,0.26419996506866145,0.27559676336929406,0.4602032715620446,0.4602032715620446,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26131940805763343,0.2731910729541257,0.46548951898824087,0.15329852014408368,0.18297768238531428,0.6637237974706021,2.564843150059894,1.1949381119097688
D1,2010/11,14/01/11,Bayer Leverkusen,Dortmund,H,A,0,0.49536018758375105,0.26019747196672777,0.24444234044952123,0.49536018758375105,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5021113065108518,0.25715014440978584,0.24073854907936237,0.7552782662771295,0.14287536102446463,0.10184637269840598,1.1098729135510512,3.0461099022024136
D1,2010/11,15/01/11,Nurnberg,Borussia Monchengladbach,A,A,1,0.3243572067900484,0.2747191081110236,0.40092368509892806,0.40092368509892806,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32398320151741156,0.27227684872676067,0.4037399497558278,0.3099580037935289,0.18069212181690172,0.5093498743895695,2.8927770606239105,2.298456559165276
D1,2010/11,15/01/11,Schalke 04,Hamburg,A,A,1,0.25476845787035335,0.2868937980952166,0.45833774403443,0.45833774403443,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2514949213927292,0.2849588174602951,0.4635462611469758,0.12873730348182297,0.21239704365073767,0.6588656528674394,2.0652136492321795,0.8061854559859695
D1,2010/11,15/01/11,St Pauli,Freiburg,H,D,0,0.39928181743218955,0.30213112408468135,0.29858705848312916,0.39928181743218955,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40202967093630854,0.3008310320326542,0.2971392970310373,0.5050741773407713,0.2520775800816354,0.24284824257759324,1.155312201664636,1.7516864128616616
D1,2010/11,15/01/11,Stuttgart,Mainz,H,H,1,0.4462343530082875,0.26569439857316246,0.2880712484185501,0.4462343530082875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4509385621614106,0.26287610962482194,0.2861853282137674,0.6273464054035266,0.15719027406205494,0.2154633205344185,2.0932847972523523,3.4
D1,2010/11,15/01/11,Werder Bremen,Hoffenheim,H,H,1,0.37498880236422916,0.2995364342035617,0.32547476343220916,0.37498880236422916,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.37672444690718315,0.29812823007315453,0.3251473230196623,0.4418111172679579,0.24532057518288639,0.31286830754915573,1.466435709567769,1.771008940299034
D1,2010/11,15/01/11,Wolfsburg,Bayern Munich,A,D,0,0.35530588776058236,0.2874135770390333,0.3572805352003843,0.3572805352003843,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35622141086171777,0.28550025386010414,0.3582783352781781,0.3905535271542944,0.21375063465026028,0.39569583819544524,2.073138225824607,2.059574954290952
E0,2010/11,15/01/11,Chelsea,Blackburn,A,H,0,0.2360942672335368,0.24798214391811166,0.5159235888483515,0.5159235888483515,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2320426394793786,0.24442584435914405,0.5235315161614773,0.0801065986984465,0.11106461089786016,0.8088287904036934,3.661057607899506,1.222348569548059
E0,2010/11,15/01/11,Manchester City,Wolverhampton Wanderers,A,H,0,0.22571779562493144,0.2854939852565456,0.488788219118523,0.488788219118523,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22123381488708133,0.2835006790866794,0.4952655060262392,0.053084537217703384,0.20875169771669863,0.7381637650655981,1.808834322634385,0.31930613905520255
E0,2010/11,15/01/11,Stoke,Bolton,A,H,0,0.3143557423709567,0.33640384838202,0.3492404092470234,0.3492404092470234,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31356500941419096,0.3365317865090486,0.34990320407676045,0.2839125235354774,0.34132946627262156,0.3747580101919011,1.0114469772969994,0.8430066334951053
